SITE_NAME,LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,pH_lab_weighted,TOTAL_DEPTH_M
NWIS Well  (D- 1- 1)31cad- 4,40.68717,-111.88244,,7.3,227.1
KAISER WELL #K65,40.68688,-113.77639,20,8,227.1
NWIS Spring  (D- 2- 1) 8acd-S1,40.66134,-111.85882,10,7.7,214.3
NWIS Well  (C- 2- 1)12daa- 1,40.65911,-111.89299,,9.1,214.3
Battle Mountain City Well,40.64210,-116.93773,23.3,8,221
NWIS Well  (C- 2- 5)29adc- 2,40.61522,-112.43273,15,7.3,207.6
NWIS Well  (D- 2- 1)34bbc- 1,40.60754,-111.83274,,7.7,200.6
NWIS Well  (C- 3- 3)20bab- 1,40.55133,-112.21133,11,7.6,171.9
NWIS Well  (C- 3- 4)30aac- 1,40.53383,-112.33411,,8.1,181.7
NWIS Well  (C- 3- 3)28bdc- 1,40.53078,-112.18994,17,7.1,181.7
NWIS Well  (D- 5- 1)18cab- 2,40.38353,-111.88171,14,8,188.4
NWIS Well  (D- 5- 2)30ccb- 2,40.35131,-111.77190,11,7.5,154
NWIS Well  (D- 6- 2)17aca- 1,40.29973,-111.74076,13.5,7.7,152.4
NWIS Well  (D- 6- 2)13cab- 1,40.29575,-111.67100,13,7.9,152.4
NWIS Well  (D- 7- 2) 1aca- 1,40.24278,-111.66278,14,7.6,150.9
NWIS Well  (D- 7- 2) 1aca- 1,40.24278,-111.66278,14,7.8,150.9
NWIS Well  (D- 7- 2) 1aca- 1,40.24278,-111.66278,13.5,7.6,150.9
NWIS Well  (D- 7- 3)33ccb- 9,40.16246,-111.61631,12.2,8.3,144.5
NWIS Well  (D- 9- 3) 5bbd- 1,40.06940,-111.63242,12.5,7.5,189
USGS Well CDR-19A,39.47019,-118.83238,18,7.5,4
NWIS Well  (C-16- 5)19cbd- 1,39.41190,-112.45939,20,7.2,253
NWIS Well  (C-16- 5)19cbd- 1,39.41190,-112.45939,19.5,7.4,250.9
NWIS Well  (C-16- 5)19cbd- 1,39.41190,-112.45939,20,7.7,250.9
Boyd Domestic Well,39.37371,-119.74532,20.6,7.04,
Boyd Domestic Well,39.37371,-119.74532,18.3,6.96,
Well DR-SW-LY-15-L2,39.36881,-118.77821,13.5,7.8,
Spencer Hot Springs Well (Artesian),39.32498,-116.85002,72,6.5,
NWIS Spring  (D-17- 6)21dcd-S2,39.32496,-111.24434,6.2,7.6,91.5
NWIS Well  (D-17- 6)28bad- 2,39.32024,-111.24934,8,8,371.9
Smith Creek Hot Springs,39.31325,-117.54927,86,7.7,
NWIS Spring  (D-17- 6)27ccd-S1,39.30913,-111.23517,8.5,7.9,91.5
NWIS Well  (D-18- 2) 1daa- 2,39.27607,-111.63603,11,7.1,90.2
USGS Well VC-8,39.18630,-119.80629,11.8,6.9,
NWIS Spring  (D-21- 4)36ddc-S1,38.93331,-111.41018,6.5,7.7,70.1
NWIS Site,38.90908,-119.96323,9.6,6.4,67.1
NWIS Well 105 N12 E20 24ADCC2,38.88869,-119.68278,13.9,8,
NWIS Well 105 N12 E20 24ADCC2,38.88869,-119.68278,14,7.9,
NWIS Well 105 N12 E20 24ADCC2,38.88869,-119.68278,13.5,8,
USGS Well - Stateline-Freds Ditch,38.84714,-119.77878,10.5,6.5,
NWIS Well  (C-23- 2)19dab- 1,38.78386,-112.05354,14.5,7.7,94.5
NWIS Well  (C-28-10) 8aad- 2,38.39330,-112.99134,,7.4,56.4
NWIS Well  (C-28-10)30bdc- 1,38.34636,-113.02357,,8.6,54.3
NWIS Well  (C-29- 7)19bcd- 1,38.27358,-112.69216,13,7.3,78
NWIS Well  (C-29- 7)19bcd- 1,38.27358,-112.69216,13.5,7.5,78
NWIS Well  (C-29- 2)35bad- 1,38.24443,-111.97853,15,7.8,
NWIS Well 149 N03 E46 10BD 1,38.12460,-116.81212,15,7.5,
Warm Spring - Reveille,38.03172,-116.16824,22,7.7,
NWIS Well  (C-33- 9)35acd- 2,37.88886,-112.85078,13.5,7.8,
NWIS Well  (C-33- 8)31ccc- 1,37.88247,-112.81050,19.5,7.7,
NWIS Well  (C-35-16)21dcc- 3,37.73664,-113.64663,14,8,91.4
NWIS Well  (C-36-17)36aad- 1,37.61553,-113.69858,11,7.7,110.6
NWIS Well  (C-36-17)36aad- 1,37.61553,-113.69858,10.5,7.8,110.6
NWIS Well  (C-36-17)36aad- 1,37.61553,-113.69858,10,7.5,110.6
NWIS Well  (C-36-16)31ccc- 1,37.60470,-113.69830,10.5,7.4,67.7
NWIS Well  (C-37-12) 9acc- 1,37.59498,-113.20745,16,7.9,
NWIS Well  (C-37-17)12bdc- 1,37.58359,-113.70497,9.5,7.5,
NWIS Well  (C-37-17)12bdc- 2,37.58220,-113.71052,13,7.4,
NWIS Well  (C-38-12)20bba- 1,37.48054,-113.22995,13,7.3,
NWIS Well  (C-38-12)20bba- 1,37.48054,-113.22995,13,7.3,67.1
NWIS Spring  (C-40-19)29aac-S1,37.27970,-113.98970,18,8.1,
NWIS Well  (C-41-13)12cbb- 1,37.23554,-113.27356,,7.2,50.3
NWIS Well  (C-41-19) 8cdc- 1,37.22636,-113.99914,19,9.2,
NWIS Well  (C-41-17)17bdb- 1,37.22192,-113.78191,21.5,8.3,
Well CSV-1,36.99063,-114.98762,15.4,7.8,
NWIS Spring B-40-04 17DDB,36.86360,-112.74020,15.5,7.9,
Devils Hole Spring / Button Spring,36.42539,-116.29137,31.6,7.9,
Crystal Pool,36.42020,-116.32377,30.5,7.5,
Crystal Pool,36.42020,-116.32377,31,7.6,
NWIS Site,35.92634,-117.47450,10,7.6,
NWIS Well 025S038E11K002M,35.77551,-117.85063,,7.8,
NWIS Well 026S040E17J001M,35.67273,-117.69034,24,8,
NWIS Well 026S040E17J001M,35.67273,-117.69034,22.5,8,
NWIS Well 026S039E13R004M,35.66634,-117.72284,31,7.8,
NWIS Well 026S040E21E001M,35.66134,-117.68729,25,7.8,
NWIS Well 026S039E24M001M,35.65607,-117.74062,,8.5,
NWIS Well 026S040E28A003M,35.65107,-117.67367,,8,
NWIS Well 027S040E08A001M,35.60801,-117.68895,,8.3,134.1
NWIS Well 029S039E29N001M,35.37552,-117.82534,,8,50.3
NWIS Well 030S037E24M002M,35.30468,-117.96729,30,8,
NWIS Well 014N002E20C001S FI2 @ 385,35.30025,-116.79559,24,7.9,
NWIS Well 011N014W14B001S,35.05219,-118.33508,15.3,6.8,
NWIS Well 010N013W32D001S,34.92164,-118.29147,,8.1,
NWIS Well 007N011W08B001S,34.71582,-118.06452,21.3,7.9,
NWIS Site,34.68666,-118.15980,13.1,7.7,175.3
NWIS Site,34.68666,-118.15980,11.5,7.8,147.8
NWIS Well 05N 34E 03DBA1,43.79431,-112.44672,11,7.7,
NWIS Well  (B-12- 1)32dcc- 1,41.72990,-111.97886,12,7.4,
NWIS Well  (D- 5- 1)18cab- 2,40.38353,-111.88171,21,7.5,158.5
NWIS Well 105 N14 E20 07DBCB1,39.08991,-119.77879,16.7,7.3,
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,17,7.7,
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,18.5,7.7,
NWIS Well  (C-33- 8)31ccc- 1,37.88247,-112.81050,,7.8,
USGS 14 MV-61,43.33860,-112.94303,14.7,7.9,341.5
USGS 14 MV-61,43.33860,-112.94303,14,8.1,341.5
NWIS Well  (C- 3- 3)20acb- 1,40.54814,-112.20644,11,7.5,182.9
Well WC02 MW15,39.63937,-119.69167,16.9,7.5,
Threemile Spring,40.26896,-119.38232,23.8,8.11,
SPERT 1,43.54796,-112.86833,11.6,8,
USGS 107,43.49491,-112.89181,14.8,7.9,
USGS 14 MV-61,43.33860,-112.94303,14.9,8,350.6
USGS 14 MV-61,43.33860,-112.94303,14.5,8.1,343.9
NWIS Site,38.90908,-119.96323,7.8,6.5,67.1
NWIS Site,38.90880,-119.96295,14.1,6.5,64.6
VN Springs / Hot Spring - Deep Creek Reservoir,41.61547,-116.30065,52.3,6.61,
NWIS Well  (B- 1- 2)19aca- 2,40.80800,-112.10661,12.7,8.1,243.9
NWIS Well  (D- 5- 2)28daa- 1,40.35561,-111.71642,12.4,7.5,154.9
NWIS Well 05N 35E 06DDC1,43.78713,-112.38720,12.2,7.8,
USGS 14 MV-61,43.33860,-112.94303,14.8,8.2,341.5
NWIS Well 07S 36E 34AAA1,42.77519,-112.22372,15.1,7.8,91.5
NWIS Well  (D- 3- 4)26dba- 1,40.52940,-111.45824,14,7.3,181.4
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,16.3,7.7,
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,15,7.7,
NWIS Well 007N012W11M002S,34.71119,-118.12943,12,6.3,214.9
USGS 107,43.49491,-112.89181,14.3,8,
USGS 107,43.49491,-112.89181,14.7,8,
WHEATGRASS,43.31852,-112.93472,15.2,8,306.4
NWIS Well 04S 35E 18CDA1,43.06928,-112.40914,13,7.8,122
NWIS Well  (C- 3- 2) 2abc- 1,40.59217,-112.03203,11.8,6.3,191.2
NWIS Well  (C-42-14)13dca- 5,37.12915,-113.37301,,7.9,
SPERT 1,43.54796,-112.86833,11.5,8,
NWIS Well 06S 29E 25DAA1,42.86944,-113.00944,12.7,8,98.5
NWIS Well 09S 37E 20ABC1,42.62881,-112.15080,13.7,7.8,77.7
Well 2 - Golconda Hot Springs / Sergerstroms Hot Springs,40.95407,-117.49040,42,6.6,
AA Tank Well (Artesian),39.70402,-118.06016,16.7,7.89,
Overcast Well,39.04407,-119.75018,15,7.9,
Longstreet Spring,36.46754,-116.32647,29.4,7.5,
USGS 107,43.49491,-112.89181,14.7,8,
USGS 14 MV-61,43.33860,-112.94303,14.8,8.1,350.6
NWIS Well 09S 40E 10BCB1,42.65947,-111.77829,12.5,7.6,79.9
NWIS Well 10S 20E 23CCB1,42.53519,-114.08697,8.7,6.2,121
NWIS Well  (C-29- 2)35bad- 1,38.24443,-111.97853,19,7.8,
NWIS Well  (C-42-14)13dca- 9,37.12915,-113.37301,,7.9,
Cold Spring - Vya,41.76025,-119.83377,16.4,9.5,
NWIS Well 06N 41E 10DBB1,43.86491,-111.60829,26.5,7.6,
NWIS Well 06N 36E 08BCC1,43.86296,-112.25387,13,8,
NWIS Well 05N 34E 01ADBB1,43.79756,-112.40706,13,8,
NWIS Well 05N 34E 03DBA1,43.79431,-112.44672,10.5,7.8,
NWIS Well 04N 36E 08ACD1,43.69352,-112.24831,10,8,
SPERT 1,43.54796,-112.86833,11.2,7.9,
SPERT 1,43.54796,-112.86833,12.2,7.8,
USGS 20,43.54790,-112.91733,13,8,
USGS 20,43.54790,-112.91733,,8.1,
SITE 9,43.52292,-112.88438,12,8.8,
Cold well,43.51852,-112.82360,14.8,7.8,
NWIS Well 02N 38E 16ADD1,43.50797,-111.98469,8,7.5,68.6
USGS 107,43.49491,-112.89181,14.8,8,
USGS 107,43.49491,-112.89181,14.7,8.1,
USGS 107,43.49491,-112.89181,14.6,8,
USGS 107,43.49491,-112.89181,14,7.8,
USGS 107,43.49491,-112.89181,15,8,
USGS 104,43.48215,-112.93642,11,7.5,
USGS 110,43.45462,-112.83834,14,8.1,
USGS 110,43.45462,-112.83834,14,8.3,
USGS 109,43.45025,-113.04967,14,8.2,
USGS 108,43.44957,-112.97481,13.9,8,
NWIS Well 01N 38E 09BCB1,43.43714,-112.00136,17,7.5,55.8
USGS 14 MV-61,43.33860,-112.94303,14.7,8.2,341.5
USGS 14 MV-61,43.33860,-112.94303,15,8.2,341.5
WHEATGRASS,43.31852,-112.93472,14.9,7.9,306.4
NWIS Well 01S 34E 24CDD1,43.31375,-112.42611,11.5,7.8,306.4
NWIS Well 02S 35E 33BADB1,43.20880,-112.36831,10,8,167.7
NWIS Well 04S 34E 11CADD1,43.08491,-112.44665,12.2,7.4,122
NWIS Well 04S 43E 36BCB1,43.03172,-111.37147,10.3,8.2,115.9
NWIS Well 04S 33E 33CAC1,43.02741,-112.60749,10.4,8.1,114.3
NWIS Well 05S 31E 35DBA1,42.94297,-112.79499,,7.6,107.3
NWIS Well 06S 34E 07ABD1,42.91722,-112.52306,13.8,7.6,106.7
NWIS Well 06S 34E 07ABD1,42.91722,-112.52306,13.6,7.7,106.7
NWIS Well 06S 30E 33BAB1,42.86297,-112.96333,,8,97.6
NWIS Well 06S 29E 32AAB1,42.86278,-113.09472,13,7.9,97.6
NWIS Well 07S 36E 34AAA1,42.77519,-112.22372,14.3,7.6,91.5
NWIS Well 07S 40E 33BDA1,42.77492,-111.79107,11,7.2,91.5
NWIS Well 07S 25E 34CAD1,42.76903,-113.52033,12.4,8.2,91.5
NWIS Well 08S 41E 02DDC1,42.75089,-111.62633,8.1,6.9,91.5
NWIS Well 08S 38E 03CCA1,42.75075,-112.00329,17.6,7.1,91.5
NWIS Well 08S 36E 10CDC1,42.73380,-112.23552,12.5,7.7,90.9
NWIS Well 09S 37E 23DDD1,42.61797,-112.08524,15,7.2,76.2
NWIS Well 09S 23E 32ADD1,42.59824,-113.78530,14.7,7.9,76.2
NWIS Well 11S 18E 01ABB1,42.50350,-114.29550,16.6,7.4,65.9
NWIS Well 11S 19E 26ACC1,42.43936,-114.20003,27,7.9,59.5
NWIS Well 12S 17E 11BCA1,42.39903,-114.43756,16.8,7.3,
NWIS Well 13S 16E 18DAA1,42.29491,-114.61421,30.6,8,
NWIS Well 13S 09E 35CDC1,42.24574,-115.37701,21.5,7.6,
NWIS Well  (B-13- 1)25bab- 1,41.84465,-111.90773,24.5,7.6,449
Dyke Hot Springs 1,41.56749,-118.56700,66,8.9,
NWIS Well  (B- 9- 2)25ccb- 1,41.48410,-112.02356,15,7.4,
Spring 5 Orifice E - Soldier Meadows Hot Springs / Mud Meadow Hot Springs,41.33848,-119.16894,27.1,7.2,
NWIS Well  (B- 7- 3)33cdd- 1,41.29411,-112.19022,20,7.7,121.6
NWIS Well  (B- 7- 3)33cdd- 1,41.29411,-112.19022,19,7.8,121.6
Devils Punch Bowl / Cress Ranch Hot Springs / Hot Springs nr Winter Creek,41.26193,-115.30629,51,6.47,
NWIS Well  (B- 6- 2)20cdd- 3,41.23606,-112.09244,,8,164.6
NWIS Well  (B- 6- 2)20cdd- 3,41.23606,-112.09244,16,7.9,164.6
NWIS Well  (B- 5- 1)17ddd- 1,41.16717,-111.96883,21,7.7,595.4
NWIS Well  (B- 5- 1)30ada- 1,41.14300,-111.98828,12,7.4,274.3
NWIS Well  (B- 5- 1)29bdb- 3,41.14244,-111.98133,19,7.6,245.4
NWIS Well  (B- 5- 1)29bdb- 3,41.14244,-111.98133,,7.8,408.5
NWIS Well  (B- 5- 1)29bdc- 1,41.14161,-111.98161,12,7.5,385.4
NWIS Well  (B- 5- 1)30add- 1,41.14078,-111.98855,12,7.6,274.3
NWIS Well  (B- 5- 1)30add- 1,41.14078,-111.98855,11,7.8,381.1
NWIS Well  (B- 4- 1) 6adc- 1,41.11244,-111.99105,22,7.2,265.2
NWIS Well  (B- 4- 1) 6adc- 1,41.11244,-111.99105,21,7.4,265.2
NWIS Well  (B- 4- 1) 6adc- 1,41.11244,-111.99105,13.5,7.7,265.2
NWIS Well  (B- 4- 1) 6adc- 1,41.11244,-111.99105,11,7.4,371
NWIS Well  (A- 2- 1)18abb- 2,40.91356,-111.88133,,8.4,306.1
NWIS Spring  (A- 2- 5)18bac-S1,40.91189,-111.42909,,6.5,306.1
Granite Creek Ranch Spring,40.79379,-119.33519,26,7.5,
NWIS Well  (C- 1- 2) 6aaa- 4,40.76856,-112.10272,13.2,7.5,350.5
NWIS Well  (C- 1- 1)15bdd-11,40.73411,-111.93966,14.5,8.1,231.7
NWIS Well  (C- 1- 1)23bcd- 2,40.72022,-111.92633,13,8,229.3
NWIS Well  (D- 1- 1)20ddd- 1,40.71272,-111.85438,15.5,7.9,229.1
NWIS Well  (C- 2- 5)30bcd- 1,40.61466,-112.46357,,7.5,207.6
NWIS Well  (D- 2- 1)28ccd- 1,40.61044,-111.84743,,7.7,207.6
NWIS Well  (C- 2- 4)31ada- 1,40.60355,-112.33439,,8,203.4
NWIS Well  (D- 2- 1)32cdd- 3,40.59639,-111.86386,19.4,7.3,193.9
NWIS Well  (D- 5- 2)18aba- 1,40.39165,-111.75915,13,7.7,159.8
NWIS Well  (C- 5- 1)13bcb- 1,40.38884,-111.90243,,7.9,158.8
NWIS Well  (D- 5- 1)18cab- 2,40.38353,-111.88171,18,7.9,188.4
NWIS Well  (D- 5- 1)16dcd- 1,40.37717,-111.83604,,8.1,157.3
NWIS Well  (C- 6- 4) 5bdd- 1,40.32911,-112.31884,10,7.3,152.4
NWIS Well 028N013E02M001M,40.31379,-120.48883,17,8.1,152.4
NWIS Well  (C- 6- 2)13caa- 2,40.29745,-112.01605,16.1,8,152.4
NWIS Well  (D- 6- 2)21cdc- 2,40.27551,-111.72659,14.5,8.2,150.6
NWIS Well  (C- 6- 2)26cbb- 1,40.26856,-112.04355,12,7.4,153.9
Hot Pool - Hot Springs Ranch,40.19900,-117.10324,53,8,
NWIS Spring U(C- 3- 9)30aca-S1,40.19384,-110.93961,,8,147.9
NWIS Well  (D- 8- 3) 4caa- 2,40.15079,-111.60992,12.8,8.4,143.3
NWIS Well  (D- 9- 2) 3aba- 4,40.07051,-111.69854,12.8,8.5,138.1
NWIS Well  (D- 9- 3) 5bbd- 1,40.06940,-111.63242,12.5,6.5,189
NWIS Well  (D- 9- 1)23ada- 1,40.02273,-111.78716,,8.1,136
NWIS Well  (D-10- 1) 2adb- 1,39.97857,-111.79077,10.5,7.7,134.1
NWIS Well  (D-11- 1) 9bbb- 2,39.87912,-111.84105,12.5,7.5,128
NWIS Well  (D-11- 1) 9bbb- 2,39.87912,-111.84105,12,7.7,128
NWIS Well  (D-11- 1)17dcc- 1,39.85050,-112.84913,12.5,7.7,125
Warm Well - D Henriod Ranch,39.83022,-114.55585,28.2,8,
Moana Pool Geothermal Well,39.49053,-119.80006,40,8.1,
NWIS Well  (D-17- 3) 3dbd- 1,39.36274,-111.56603,38,10,94.5
NWIS Well 103 N17 E23 11AA 1,39.35880,-119.36517,17.9,8.1,40.5
Spencer Hot Springs Well (Artesian),39.32498,-116.85002,73.3,6.9,
WILBERG M 4TH E XC42,39.31969,-111.12795,11.5,7,91.5
NWIS Spring  (D-17- 6)27cbb-S1,39.31496,-111.23878,7,7.9,91.5
NWIS Spring  (D-17- 6)27ccc-S1,39.31052,-111.23878,7.5,7.9,91.5
NWIS Well  (D-18- 2) 1daa- 2,39.27607,-111.63603,11.5,7.4,90.2
NWIS Well 103 N16 E22 06CDDD1,39.27408,-119.55684,24,8,
NWIS Well  (C-18- 6) 8cbb- 1,39.26468,-112.55800,17,8.3,88.7
USGS Well VC-8,39.18630,-119.80629,13.3,6.9,
NWIS Spring  (D-19- 6)20dba-S1,39.15330,-111.26795,8.5,8.3,80.8
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,17,7.8,
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,16,7.7,
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,16,7.5,
USGS Well 5B - Weed Heights,39.02547,-119.19099,,7.1,
NWIS Spring  (D-21- 4)36ddc-S1,38.93331,-111.41018,7,7.6,70.1
NWIS Well  (C-23- 2)15dcb- 4,38.79913,-112.00687,10,7.8,61
NWIS Well  (C-23- 2)19dab- 1,38.78386,-112.05354,14,7.7,94.5
NWIS Well  (C-23- 2)19dab- 1,38.78386,-112.05354,16.8,7.8,94.5
NWIS Well  (C-24- 2) 6abc- 1,38.74719,-112.06187,11.5,7.4,57.9
NWIS Well 106 N10 E22 29BDDD1,38.70130,-119.54434,14,7.5,
Old Dugan Place Hot Springs / Old Dugan Ranch Hot Springs - Hot Creek Canyon,38.52966,-116.40369,36.5,7.9,
NWIS Well  (C-29-11)11ccd- 1,38.29469,-113.06190,,7.5,48.2
NWIS Well  (C-29-10)18daa- 1,38.28719,-113.01023,14.5,7.4,
NWIS Well  (C-29- 2)35bad- 1,38.24443,-111.97853,17,7.5,
Trailer Park Well - E Tonopah,38.05920,-117.10194,28,7.6,
NWIS Well  (C-37-17)12bdc- 2,37.58220,-113.71052,12,7.4,
NWIS Site,37.53327,-119.02374,53.7,7,
NWIS Spring  (C-39-16)28dbb-S1,37.36665,-113.65079,,8,
NWIS Well  (C-41- 9)14cab- 1,37.24471,-112.82105,,7.7,
NWIS Well  (C-42-12) 2dcd- 1,37.15971,-113.16883,15,6.8,
NWIS Site,36.97192,-113.93608,25,7.8,
Fairbanks Spring,36.49042,-116.34207,26.5,7.6,
Fairbanks Spring,36.49042,-116.34207,29.5,7.8,
Kwichup Spring,36.47246,-116.03864,12,6.9,
Five Springs Well / USGS Well SM7,36.46523,-116.31865,34.5,7.6,
Five Springs Well / USGS Well SM7,36.46523,-116.31865,34,7.7,
NWIS Site,36.43384,-117.19450,16,7.9,
NWIS Site,36.43384,-117.19450,,7.7,
Devils Hole Spring / Button Spring,36.42539,-116.29137,31.7,7.9,
NWIS Spring B-28-13 22ADD,35.79999,-113.65300,21,8.3,
NWIS Spring 213 S26 E64 11BBB 1,35.70499,-114.81081,13,7.8,
NWIS Well 026S040E11J001M,35.68551,-117.63645,,8,15.2
NWIS Well 026S040E18E001M,35.67412,-117.72173,,8.3,74.4
NWIS Well 026S040E22N001M,35.65357,-117.66923,25.5,7.9,
NWIS Well 026S040E22N001M,35.65357,-117.66923,25,8.3,
NWIS Well 026S039E24P001M,35.65301,-117.73340,30.5,8.8,
NWIS Well 026S040E28J001M,35.64107,-117.67117,27,8.3,
NWIS Well 011N014W14B001S,35.05219,-118.33508,16,6.7,
NWIS Well 011N009W24B002S,35.04358,-117.78312,,8,165.2
NWIS Well 011N009W24B002S,35.04358,-117.78312,,8.8,165.2
NWIS Well 011N008W19L001S,35.03608,-117.76701,,8,29.3
NWIS Well 010N013W32D001S,34.92164,-118.29147,24,8.2,
NWIS Well 009N014W32D001S,34.83276,-118.39591,,8.2,
NWIS Well 008N012W09B001S,34.80581,-118.15452,20,8,
NWIS Well 008N015W10P001S,34.78970,-118.46064,,7.4,
NWIS Well 007N011W18N001S,34.69026,-118.09396,21.7,8.3,
NWIS Well  (D- 1- 1)28cbb- 2,40.70328,-111.85271,11.5,6.5,228.7
NWIS Well  (D- 3- 1) 3cdc- 1,40.58074,-111.82815,13,7.8,187.5
NWIS Well 105 N14 E20 34BDBD1,39.03519,-119.72629,16,7.7,
SPERT 1,43.54796,-112.86833,11.8,8,
USGS 14 MV-61,43.33860,-112.94303,14.8,8.1,341.5
USGS 14 MV-61,43.33860,-112.94303,14.4,8.1,341.5
USGS 14 MV-61,43.33860,-112.94303,14.7,7.8,341.5
NWIS Well 03S 34E 34DDA1,43.11139,-112.45722,13.1,7.6,125
NWIS Well 14S 36E 18ADD1,42.20792,-112.28763,12.9,7.8,
NWIS Well  (C-35-11)33abd- 1,37.71748,-113.09412,11.5,7.2,
Fairbanks Spring,36.49042,-116.34207,27,7.4,
USGS 107,43.49491,-112.89181,14.7,7.6,
NWIS Well 01N 38E 30ACB1,43.39122,-112.03278,13.9,7.4,
USGS 14 MV-61,43.33860,-112.94303,14.6,8.1,350.6
USGS 14 MV-61,43.33860,-112.94303,14.8,8.1,343.9
NWIS Well 01S 34E 27CBA1,43.30566,-112.46968,12.3,8,304.9
NWIS Well  (B- 1- 2)31aad- 1,40.78022,-112.10355,7,6.2,243.9
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,17,7.8,
NWIS Well  (C-42-14)13dca- 4,37.12915,-113.37301,,8.8,
NWIS Well 026S040E30K002M,35.64551,-117.71312,11.4,7.5,247.8
NWIS Well 06N 35E 33CDA1,43.80130,-112.34665,11.5,6.1,
NWIS Well 06S 29E 25DAA1,42.86944,-113.00944,13.2,7.9,98.5
NWIS Well 09S 29E 19CCA1,42.62047,-113.11666,15.8,7.6,77.4
NWIS Well 10S 20E 13BCC2,42.55575,-114.06919,,6.4,118.9
NWIS Well  (D- 1- 6)18ddb- 1,40.73078,-111.30325,9,7.4,177.7
USGS 110A,43.45467,-112.83825,14,8.2,
NWIS Well 01S 34E 24CDD1,43.31375,-112.42611,11.5,8,306.4
NWIS Well 01S 34E 27CBA1,43.30566,-112.46968,11.6,7.8,304.9
Golconda Hot Springs / Segerstroms Hot Springs,40.96101,-117.49429,68,7.8,
NWIS Well  (C-18- 1)25ddc- 1,39.20885,-111.86215,12.5,7.5,152.4
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,18,7.8,
NWIS Well 105 N13 E20 02CDAA1,39.01511,-119.70753,19.5,8.1,
NWIS Well 02N 38E 30BAC1,43.47936,-112.03639,12.4,7.7,
NWIS Well  (B- 5- 1)29bdc- 1,41.14161,-111.98161,11,7.6,408.5
NWIS Site,34.68666,-118.15980,,6.5,102.1
NWIS Well  (B-12- 1)30abb- 2,41.75570,-111.99869,14,8,
NWIS Well  (A-11- 1)15bdb- 1,41.69470,-111.82752,12,7.4,
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,22,7.8,
NWIS Site,38.90908,-119.96268,12.3,6.2,66.2
NWIS Well 105 N12 E20 24BAAB1,38.89546,-119.68823,14.5,7.7,
Devils Hole Spring / Button Spring,36.42539,-116.29137,33,7.6,
NWIS Well 01N 33E 26CDC1,43.38208,-112.55419,11.2,7.8,409.1
Barbato Ranch Well,39.78277,-119.60749,21.1,7.85,
NWIS Well 105 N13 E20 02CDAA1,39.01511,-119.70753,18.5,8,
NWIS Well 03N 35E 34BCC1,43.54769,-112.34192,10.8,7.8,
USGS 110A,43.45467,-112.83825,14.5,7.8,
USGS 110A,43.45467,-112.83825,14.6,7.9,
WHEATGRASS,43.31852,-112.93472,15.5,8,306.4
NWIS Well 03S 34E 34DDA1,43.11139,-112.45722,12.9,7.6,125
NWIS Well 05S 33E 34CBC1,42.93889,-112.59483,11,7.7,107.3
NWIS Well 11S 41E 06AAB1,42.50214,-111.70550,13.3,7.6,65.9
NWIS Well 105 N14 E20 28CDC 1,39.04213,-119.74323,16.5,7.7,
NWIS Well 105 N13 E20 02CDAA1,39.01511,-119.70753,20,7.7,
NWIS Well 05N 35E 06DDC1,43.78713,-112.38720,13.2,7.8,
NWIS Well 05N 37E 32ADA1,43.72367,-112.12381,11.4,7.2,
NWIS Well 04N 36E 25DAB1,43.64797,-112.16775,,6.4,
EBR II-2,43.59546,-112.65777,13.8,8.1,
NPR TEST,43.58030,-112.87618,14.5,7.9,
USGS 2,43.55543,-112.72340,14,8.1,
USGS 20,43.54790,-112.91733,11,7.8,
Cold well,43.53213,-112.82972,15.4,7.8,
OMRE,43.52121,-112.89702,24.9,8,
BADGING FACILITY,43.51157,-112.89833,12,8,
USGS 107,43.49491,-112.89181,14.3,8.1,
USGS 107,43.49491,-112.89181,14.7,8.1,
USGS 107,43.49491,-112.89181,14.5,8.1,
USGS 107,43.49491,-112.89181,15.5,8,
NWIS Well 02N 38E 19ACC1,43.48964,-112.03136,4,8.2,
NWIS Well 02N 38E 19DBB1,43.48575,-112.02803,10.5,7.8,121.9
USGS 110A,43.45467,-112.83825,14.3,8,
USGS 110,43.45462,-112.83834,14.5,8.1,
USGS 110,43.45462,-112.83834,15.3,8.1,
USGS 110,43.45462,-112.83834,14.5,7.9,
USGS 103,43.45368,-112.93598,14,8.2,
USGS 109,43.45025,-113.04967,14.5,8.1,
USGS 109,43.45025,-113.04967,14,8,
USGS 108,43.44957,-112.97481,13,8.1,
NWIS Well 01N 33E 26CDC1,43.38208,-112.55419,11.4,7.8,408.5
NWIS Well 01S 33E 13ABB2,43.34158,-112.54360,9.8,8,358.5
USGS 14 MV-61,43.33860,-112.94303,14.7,8.2,350.6
